status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150669116889999,"In New Mexico, scraggly brush grows where vast forests of ponderosa pine once stood. 

Some experts say that the shrubbier landscape and increasingly dry climate in the western United States is a harbinger for the rest of the planet.","As Fires Grow, a New Landscape Appears in the West",link,http://nyti.ms/1Fb4SKE,2015-09-21 14:25:00,502,27,137
5281959998_10150669180279999,Has shaken baby syndrome been diagnosed too liberally?,New York Times Video,video,https://www.facebook.com/nytvideo/videos/1645040315713484/,2015-09-21 14:10:25,209,24,0
5281959998_10150669106949999,"Nothing is simple about a 6-day, 3-city papal trip.","Devoted to Simplicity, Pope Francis Creates Knotty Logistics With Visit",link,http://nyti.ms/1gGEX1s,2015-09-21 13:55:00,361,27,34
5281959998_10150669106899999,"The population of threatened and endangered green sea turtles is growing, but things might get a little crowded at one popular nesting spot.",A Quarter of the Country’s Green Sea Turtles Call Florida Refuge Home,link,http://nyti.ms/1OLlZEN,2015-09-21 13:25:01,738,17,92
5281959998_10150669110169999,"Getting to Mars would require 9 months spent in a tiny, hermetically sealed capsule — and that’s the easy part.

Read on in The New York Times Opinion Section.",Let’s Not Move to Mars,link,http://nyti.ms/1gGFNez,2015-09-21 12:55:01,808,149,125
5281959998_10150669129969999,"The Apple Watch just received its first major software upgrade – but it's still probably not a very useful product for you, writes technology columnist Farhad Manjoo.","Apple Improves the Watch, Slightly",link,http://nyti.ms/1Oq5Fdk,2015-09-21 12:25:01,428,45,39
5281959998_10150669121709999,"A mother and her companion have pleaded not guilty to charges related to the death of her nearly 3-year-old daughter, Bella Bond, who was known to many as the unidentified ""Baby Doe."" 

“I hope you rot in hell,” the child's godmother yelled in the courtroom.",Suspects Appear in Massachusetts Court in ‘Baby Doe’ Case,link,http://nyti.ms/1MENJf1,2015-09-21 12:10:00,603,255,150
5281959998_10150669103749999,"In this roast chicken recipe from The New York Times Food, the bird gains a mahogany color that you have to see to believe.","Roast Chicken With Cumin, Honey and Orange Recipe",link,http://nyti.ms/1Mmb7ej,2015-09-21 11:55:00,3018,138,1515
5281959998_10150669101289999,"On platforms like Instagram, companies trying to capitalize on social media activity are clashing with people who don't want their photos used by brands.",Redefining ‘User Engagement’ in the Age of the Selfie,link,http://nyti.ms/1gGA9JF,2015-09-21 11:25:00,611,32,82
5281959998_10150669096684999,"""He's a competitor. It broke his heart, broke my heart."" — Jerry Jones, owner of the Dallas Cowboys, on Tony Romo's injury.","Tony Romo Breaks Clavicle, Leaving Dallas Cowboys Fans on Edge",link,http://nyti.ms/1FaVnuY,2015-09-21 11:10:00,353,43,21
5281959998_10150669067234999,Volkswagen is in damage-control mode after admitting that diesel cars sold in America had software deliberately designed to cheat on air-quality tests.,Volkswagen Denied Deception to E.P.A. for Nearly a Year,link,http://nyti.ms/1FaR7M8,2015-09-21 10:55:00,1252,186,361
5281959998_10150669040099999,"A doctor with a chronic disease discusses the stressful routine of getting a prescription filled: ""I don't know how the rest of America does it.""",Trapped in the System: A Sick Doctor’s Story,link,http://nyti.ms/1FaOji7,2015-09-21 10:25:00,2845,232,1116
5281959998_10150669034729999,"Here are 50 of our best works of journalism from the past few years.

What's your experience as a New York Times reader? What does The Times mean to you in your daily lives? We'd love to hear from you.",Digital Milestones: 50 of Our Best Works of Journalism,link,http://nyti.ms/1FaL9L1,2015-09-21 09:55:01,883,34,213
5281959998_10150669029589999,"Among this year's highlights: ""VEEP"" broke ""Modern Family's"" 5-year winning streak in the best comedy series category.",11 Memorable Emmy Moments,link,http://nyti.ms/1FaJUeO,2015-09-21 09:25:35,1231,31,47
5281959998_10150669016344999,Graphic artists are exchanging designs for olive oil. Accountants swap advice for office supplies.,Trading Meat for Tires as Bartering Economy Grows in Greece,link,http://nyti.ms/1L0Ay7U,2015-09-21 08:55:08,1403,73,301
5281959998_10150669006939999,"Quote of the Day: ""It would be the first time that cyber is treated as a military capability that needs to be governed as nuclear, chemical and biological weapons are."" – Vikram Singh, a former Pentagon official, on an arms control accord for cyberspace being secretly negotiated by the U.S. and China.",U.S. and China Seek Arms Deal for Cyberspace,link,http://nyti.ms/1iIvIja,2015-09-21 08:25:07,404,24,108
5281959998_10150668995764999,Here is what you need to know before you go.,What New Rules Mean for Travel to Cuba,link,http://nyti.ms/1LIbY6b,2015-09-21 07:55:10,864,76,341
5281959998_10150668985854999,"Pope Francis will arrive at a military base outside the capital to open his first visit to the United States, and President Barack Obama will be there to welcome him. It is a gesture the president has extended to virtually no other foreign visitor.",Political Split Awaits Pope Francis on Eve of U.S. Visit,link,http://nyti.ms/1Wdg4un,2015-09-21 07:25:10,6319,221,589
5281959998_10150668545369999,"""My boss told me that my opinion doesn't matter. Since then I have been despondent.""","Loving the Job, but Loathing the Boss",link,http://nyti.ms/1KougeW,2015-09-21 06:55:02,2141,155,496
5281959998_10150668908309999,"Here's a clip from Uzo Aduba's teary-eyed Emmys acceptance speech, after she won best supporting actress in a drama for her role in ""Orange Is the New Black.""

Check out more highlights from the 2015 Emmys: http://nyti.ms/1MlipPn",Uzo Aduba's Emmys Acceptance Speech,video,https://www.facebook.com/nytimes/videos/10150668908309999/,2015-09-21 05:55:01,3797,128,291
5281959998_10150668592869999,"""I was more than a little embarrassed. Apparently, we are those parents.""",I Said We'd Never Hire a College Admissions Adviser. Then We Did.,link,http://nyti.ms/1KovKpl,2015-09-21 04:55:00,624,132,165
5281959998_10150668641664999,"The first day of London Fashion Week coincided with the start of the Rugby World Cup. So far, rugby has stolen the tabloid coverage. (via The New York Times Styles)","The Rugby World Cup, London Fashion’s Outside Competition",link,http://nyti.ms/1KoGAf7,2015-09-21 02:55:01,543,25,31
5281959998_10150668891519999,"Like much great TV today, Andy Samberg was excellent as an Emmys host, and not for everyone.","Emmys 2015: An Awards Show for a ‘Peak TV,’ Blockbuster Era",link,http://nyti.ms/1iHR28D,2015-09-21 00:55:00,952,106,28
5281959998_10150667785729999,"Through the curves of the Morongo Valley pass in California and across a desert that shifts from a sandy void to a land dotted with Seussian plants, there’s the Joshua Tree Inn. Some say it is haunted.","A Joshua Tree Motel Room, Haunted by the Ghost of a Country Legend",link,http://nyti.ms/1W9xo3s,2015-09-21 00:25:00,765,85,263
5281959998_10150668877349999,"The Emmys brought a night of firsts for Viola Davis, Jon Hamm and ""Game of Thrones."" And it was a huge night for HBO.","Emmys 2015: Many Firsts for Actors, and a Victory Lap for HBO",link,http://nyti.ms/1QS9KWd,2015-09-20 23:55:00,1197,28,62
5281959998_10150668870359999,"Viola Davis gave a moving acceptance speech when she became the first African-American woman to win an Emmy for best drama.

Here's the transcript: http://nyti.ms/1j1GnW4",Viola Davis's Emotional Emmys Speech,video,https://www.facebook.com/nytimes/videos/10150668870359999/,2015-09-20 23:25:00,13112,265,1222
5281959998_10150668870129999,"It was hot, and by coincidence or design, the best-dressed at the Emmys dressed themselves to accommodate the heat.

(via The New York Times Styles)",Red Carpet Trend at the 2015 Emmys? Trying to Stay Cool,link,http://nyti.ms/1Ml7wNt,2015-09-20 23:02:02,1024,23,46
5281959998_10150668853054999,Here's what Viola Davis said when she won the Emmy for best actress in a drama.,Transcript: Viola Davis's Emmys Speech,link,http://nyti.ms/1j1AKqS,2015-09-20 22:18:48,7776,153,983
5281959998_10150668835259999,"Breaking News: Viola Davis became the first African-American to win an Emmy for best actress in a drama.

More details here: http://nyti.ms/1gESF59

(Photo: Lucy Nicholson/Reuters)",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150668835259999/?type=3,2015-09-20 21:59:35,48267,918,3909
5281959998_10150668663729999,What questions do people have when they are questioning God? Seth Stephens-Davidowitz looks at the Google search data in The New York Times Opinion Section.,Googling for God,link,http://nyti.ms/1KoL70Y,2015-09-20 21:55:00,902,165,293
5281959998_10150668569044999,"Yuengling, the oldest brewery in America, has a sixth ownership generation waiting in the wings: Dick Yuengling's 4 daughters.",Yuengling Brewery Chief’s Daughters Work to Become His Successors,link,http://nyti.ms/1KovCpQ,2015-09-20 20:55:00,5861,226,1037
5281959998_10150668794209999,"Viola Davis became the first African-American to win an Emmy for best actress in a drama, while Jon Hamm picked up his first Emmy for ""Mad Men.""",Emmy Awards 2015: The Winners,link,http://nyti.ms/1FWgoEn,2015-09-20 20:09:30,757,28,84
5281959998_10150668783844999,"Taraji P. Henson, Laverne Cox, Aubrey Plaza pose for photos on the Emmys red carpet.

Check out more looks from the red carpet, via The New York Times Styles: http://nyti.ms/1iqNMO3

(Photos: Jason Merritt/Getty Images; Mario Anzuoni/Reuters)",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150668783844999/?type=3,2015-09-20 19:37:10,1411,60,43
5281959998_10150668760769999,"Jon Hamm won his first Emmy for ""Mad Men,"" while Viola Davis became the first African-American to win an Emmy for best actress in drama.",Viola Davis Makes History at Emmy Awards,link,http://nyti.ms/1KoHVmb,2015-09-20 18:49:49,1307,108,177
5281959998_10150668604684999,"A minor league hockey coach for 1,678 games, Roy Sommer has no shortage of stories.",A Hockey Life Full of Turns in the Minors,link,http://nyti.ms/1KoAI5y,2015-09-20 18:25:01,283,16,20
5281959998_10150668705494999,"American Catholics overwhelmingly approve of the direction in which Pope Francis is leading the Roman Catholic Church and express a favorable opinion of him personally.

Learn more: http://nyti.ms/1Kovkzs",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150668705494999/?type=3,2015-09-20 17:55:02,1682,114,179
5281959998_10150667842779999,A homey dinner idea from Mark Bittman.,Creamy Polenta With Parmesan and Sausage Recipe,link,http://nyti.ms/1W9HRMh,2015-09-20 16:55:01,2257,113,599
5281959998_10150668714299999,"Marie ""Konmari"" Kondo recommends holding onto items that ""spark joy.""

Can toddlers and preschoolers really know what sparks joy? They're pretty fickle.",Marie Kondo on the Life-Changing Magic of Tidying Up — With Kids,link,http://nyti.ms/1KoRvp3,2015-09-20 16:25:18,491,41,158
